timestamp,user_id,article_id,status_code
2025-03-03 04:29:24,user_1749,article_111,200
2025-08-10 01:34:23,user_2430,article_140,200
2025-06-16 10:19:03,user_109,article_110,500
2025-05-22 13:28:29,user_981,article_107,200
2025-04-16 10:55:53,user_1185,article_106,200
2025-02-17 08:35:35,,article_138,200
2025-11-28 10:19:57,,article_148,404
2025-08-02 14:10:15,user_851,article_132,200
2025-07-01 13:15:30,user_2052,article_146,200
2025-03-10 02:05:19,user_3323,article_137,200
2025-10-16 06:45:44,user_3939,article_141,200
2025-01-28 02:40:54,user_2642,article_149,200
2025-09-26 07:08:42,user_945,article_146,200
2025-02-09 18:46:24,user_778,article_138,500
2025-11-27 13:27:17,user_3548,article_130,404
2025-04-14 11:51:37,user_1360,article_135,200
2025-02-09 05:40:58,,article_113,200
2025-08-12 18:07:20,user_2771,article_131,200
2025-05-22 04:35:52,user_712,article_142,200
2025-11-29 05:23:58,user_3403,article_124,200
2025-01-08 03:13:10,user_1428,article_115,200
2025-06-30 12:22:07,user_152,article_135,200
2025-02-07 05:16:11,user_1126,article_103,200
2025-02-17 12:21:29,user_2171,article_107,200
2025-10-11 01:09:42,user_1104,article_142,200
2025-05-07 17:18:04,user_2873,article_143,200
2025-08-10 08:36:55,user_1968,article_136,200
2025-01-31 23:40:17,user_613,article_118,200
2025-01-25 16:40:16,user_4783,article_148,200
2025-11-10 16:32:09,user_4239,article_132,200
2025-04-02 11:20:25,user_1005,article_101,404
2025-05-30 22:31:59,,article_141,200
2025-03-31 02:08:53,user_3826,article_118,200
2025-08-02 23:09:02,user_154,article_103,200
2025-09-17 14:05:15,,article_131,200
2025-02-01 04:07:30,user_1936,article_104,200
2025-06-01 17:01:38,user_64,article_138,200
2025-07-20 20:26:04,user_2521,article_129,200
2025-09-11 18:07:04,user_2683,article_108,200
2025-11-05 23:58:44,user_3046,article_129,200
2025-02-02 07:49:09,user_1731,article_144,200
2025-01-29 18:28:31,user_4662,article_132,404
2025-01-11 12:17:18,,article_111,200
2025-12-24 04:03:16,,article_135,200
2025-03-05 15:35:28,user_3040,article_120,200
2025-09-24 22:50:24,user_1467,article_140,200
2025-04-15 10:06:00,user_1547,article_127,200
2025-07-07 12:56:01,user_1484,article_116,200
2025-10-13 08:22:48,user_64,article_102,200
2025-11-03 19:21:49,user_997,article_114,404
2025-05-15 08:11:59,user_3581,article_107,200
2025-09-07 02:27:30,user_3761,article_143,200
2025-08-15 22:23:04,,article_118,200
2025-10-16 01:50:55,user_3918,article_113,200
2025-11-11 21:00:12,user_2575,article_118,200
2025-10-03 05:56:42,user_4609,article_110,200
2025-11-28 17:20:51,user_2591,article_116,200
2025-10-14 05:47:46,user_3223,article_133,200
2025-09-13 08:50:09,user_2091,article_129,200
2025-08-05 22:18:01,user_1609,article_135,200
2025-06-01 05:11:18,,article_144,200
2025-07-01 15:30:54,user_3692,article_129,200
2025-12-06 16:58:51,user_1093,article_116,200
2025-06-29 16:41:51,,article_132,404
2025-11-19 22:38:05,user_288,article_112,200
2025-05-21 13:55:54,user_2984,article_135,200
2025-09-21 07:15:17,user_3332,article_117,404
2025-04-28 05:07:06,,article_145,200
2025-02-10 12:26:53,user_1889,article_101,200
2025-07-25 00:26:20,user_2276,article_118,200
2025-05-30 19:35:41,user_2139,article_135,404
2025-02-22 12:01:10,,article_124,200
2025-08-13 09:45:15,user_4376,article_143,200
2025-12-02 18:15:38,user_1928,article_147,200
2025-02-09 12:05:33,user_1511,article_127,500
2025-03-06 02:19:44,user_4506,article_128,200
2025-10-01 10:53:48,user_962,article_102,200
2025-04-04 00:29:42,user_4766,article_107,200
2025-11-20 13:20:15,user_4726,article_103,200
2025-01-02 13:24:35,user_344,article_134,200
2025-11-24 05:02:58,user_1294,article_119,200
2025-02-08 18:13:02,user_978,article_136,200
2025-03-08 15:08:05,user_4445,article_128,200
2025-02-09 19:35:00,user_1430,article_129,200
2025-12-26 18:27:35,user_3699,article_109,500
2025-10-14 04:54:36,user_3796,article_125,200
2025-03-25 01:04:07,user_4748,article_103,200
2025-05-31 16:29:21,user_3627,article_138,200
2025-04-16 18:02:41,user_1283,article_113,200
2025-08-04 00:42:44,,article_110,200
2025-02-10 13:39:10,user_4013,article_126,200
2025-05-10 19:47:28,user_1817,article_137,200
2025-12-08 03:09:22,user_4552,article_132,200
2025-07-11 13:27:47,user_2935,article_145,200
2025-07-08 15:58:47,user_4100,article_129,200
2025-01-29 21:56:23,user_2536,article_107,200
2025-01-27 22:07:34,user_2689,article_140,200
2025-10-25 08:28:07,user_542,article_137,200
2025-04-18 09:23:45,user_4199,article_109,200
2025-06-07 04:22:34,user_1438,article_115,500
2025-09-13 16:01:09,user_1157,article_103,200
2025-09-24 15:12:35,user_3420,article_145,200
2025-09-17 11:32:24,user_258,article_125,200
2025-10-18 08:32:51,user_251,article_122,200
2025-12-14 14:02:43,user_2040,article_127,200
2025-10-17 21:24:08,user_4834,article_143,200
2025-03-04 15:07:10,user_4174,article_145,404
2025-05-04 13:36:56,user_3579,article_149,200
2025-05-03 17:42:04,user_3614,article_110,200
2025-08-12 02:17:39,user_2710,article_113,200
2025-12-16 00:05:10,user_3921,article_127,500
2025-12-24 00:02:13,user_1340,article_102,200
2025-01-22 19:58:30,user_880,article_130,200
2025-03-11 06:15:22,,article_114,200
2025-03-09 22:19:12,,article_127,200
2025-06-18 01:15:01,user_4810,article_141,200
2025-09-14 08:28:18,user_2780,article_115,200
2025-01-28 22:27:17,user_1297,article_115,200
2025-12-22 04:14:08,user_821,article_109,200
2025-10-25 23:50:24,,article_113,200
2025-10-29 18:02:13,,article_125,200
2025-08-28 06:45:45,user_803,article_145,404
2025-10-26 17:06:15,user_3963,article_121,200
2025-05-20 06:46:11,user_88,article_133,200
2025-07-11 13:07:22,user_2709,article_131,404
2025-08-05 21:57:46,user_2394,article_132,404
2025-12-06 09:03:41,user_1226,article_127,200
2025-10-10 18:14:20,user_1084,article_135,200
2025-08-17 15:32:43,user_1865,article_120,200
2025-05-02 21:44:22,user_4397,article_107,200
2025-10-16 10:10:21,user_4560,article_106,200
2025-09-05 18:49:06,user_4128,article_129,200
2025-04-29 06:19:21,,article_118,404
2025-08-28 04:51:16,user_95,article_123,200
2025-01-12 00:08:24,user_668,article_147,200
2025-10-26 01:52:00,user_2773,article_148,200
2025-04-26 11:56:51,user_2476,article_133,200
2025-01-19 14:53:29,user_3818,article_130,200
2025-05-13 05:37:30,user_3191,article_117,200
2025-01-29 01:44:39,user_57,article_133,200
2025-09-28 11:08:46,user_1631,article_124,200
2025-10-03 22:20:43,user_1811,article_146,404
2025-06-15 03:43:05,user_4106,article_122,200
2025-01-17 08:20:18,user_1760,article_122,200
2025-09-05 06:38:51,,article_119,500
2025-06-02 01:55:05,user_4400,article_139,200
2025-03-18 21:11:36,user_4878,article_128,200
2025-10-17 15:16:16,user_3276,article_102,404
2025-06-21 12:16:08,user_4407,article_119,200
2025-11-16 21:28:53,user_1435,article_125,200
2025-10-12 21:03:00,user_1081,article_149,200
2025-12-20 11:53:24,,article_112,200
2025-08-23 08:28:54,user_3312,article_133,200
2025-08-20 03:58:20,user_4272,article_145,200
2025-08-18 18:45:29,user_1834,article_149,200
2025-05-20 13:28:29,user_1561,article_138,200
2025-09-12 03:46:25,user_4166,article_112,404
2025-12-01 21:15:06,user_3256,article_144,200
2025-11-04 05:05:18,user_289,article_128,200
2025-07-11 16:14:51,user_2532,article_149,200
2025-08-30 22:44:47,user_2858,article_132,200
2025-05-25 20:27:27,user_1182,article_116,200
2025-10-27 16:44:45,,article_144,200
2025-04-09 00:04:40,user_528,article_128,200
2025-01-03 00:57:20,user_3054,article_122,200
2025-11-23 02:09:56,user_1553,article_122,200
2025-02-19 01:28:19,user_547,article_149,200
2025-12-15 22:07:46,user_1717,article_124,200
2025-05-15 19:16:02,,article_114,404
2025-07-27 03:14:34,,article_124,200
2025-10-08 10:17:50,user_3453,article_143,200
2025-11-15 22:40:57,user_1946,article_121,200
2025-04-13 09:03:30,user_3467,article_101,200
2025-08-24 21:06:32,user_1923,article_141,200
2025-09-24 22:47:35,user_578,article_121,200
2025-02-20 09:42:24,,article_145,200
2025-02-19 06:41:24,user_1989,article_105,200
2025-12-30 16:00:46,user_1478,article_113,200
2025-05-05 18:15:04,user_102,article_130,200
2025-08-15 02:35:15,user_3552,article_107,200
2025-05-04 08:43:35,user_3420,article_125,200
2025-05-02 23:23:46,user_4259,article_125,200
2025-09-05 14:40:59,user_3788,article_103,200
2025-03-02 17:03:44,user_404,article_147,404
2025-11-21 04:36:42,user_4365,article_112,200
2025-12-22 20:18:36,user_4913,article_115,200
2025-04-05 19:18:26,user_2391,article_125,200
2025-04-08 18:22:28,user_1921,article_106,200
2025-12-14 22:37:11,user_3956,article_107,200
2025-10-04 23:56:33,user_413,article_108,404
2025-06-22 12:18:16,user_2709,article_107,200
2025-11-03 18:31:52,user_832,article_115,200
2025-12-09 06:25:33,user_3038,article_137,200
2025-02-03 13:40:58,user_379,article_142,200
2025-12-31 07:43:08,user_4607,article_139,200
2025-11-20 16:56:41,user_2832,article_110,200
2025-03-30 20:39:25,user_1479,article_110,200
2025-02-22 06:33:36,user_622,article_116,404
2025-03-29 19:36:07,user_2134,article_106,200
2025-04-10 00:07:12,user_2048,article_123,200
2025-09-02 16:28:06,,article_135,200
2025-11-24 14:04:13,,article_139,200
2025-03-10 21:47:50,user_1287,article_146,200
2025-08-10 02:06:50,user_4489,article_115,404
2025-11-06 22:08:53,user_2536,article_145,200
2025-07-23 00:28:13,user_1638,article_146,200
2025-04-01 07:11:14,,article_103,200
2025-01-21 22:37:57,user_1994,article_105,200
2025-04-26 01:52:40,user_903,article_128,404
2025-02-24 22:30:26,user_802,article_114,200
2025-01-30 22:57:02,user_1357,article_117,200
2025-07-07 23:54:46,user_2020,article_130,200
2025-01-16 14:15:47,user_3190,article_135,200
2025-12-24 09:48:19,user_291,article_120,200
2025-08-01 08:20:53,user_1603,article_137,200
2025-05-16 04:10:21,,article_110,200
2025-07-14 19:33:29,user_29,article_119,200
2025-12-02 09:44:13,user_1432,article_129,200
2025-12-03 03:31:26,user_3974,article_105,200
2025-05-03 05:10:24,user_697,article_113,200
2025-10-22 21:06:10,user_4218,article_141,200
2025-11-10 05:16:18,user_1656,article_126,200
2025-02-04 09:59:50,user_1901,article_142,200
2025-11-28 20:10:26,user_3249,article_125,200
2025-04-12 04:45:05,,article_132,200
2025-12-20 14:13:11,,article_119,200
2025-05-05 23:02:27,user_701,article_124,404
2025-05-20 13:28:28,user_402,article_134,200
2025-10-04 18:46:44,user_3763,article_136,200
2025-11-08 09:17:40,user_1571,article_115,200
2025-12-26 12:01:47,user_422,article_138,200
2025-10-26 20:13:11,,article_142,200
2025-02-07 02:34:42,user_371,article_113,200
2025-06-12 08:41:45,user_3344,article_133,200
2025-05-08 11:36:13,user_3722,article_122,200
2025-07-09 18:32:23,user_827,article_114,200
2025-06-18 22:34:53,user_708,article_117,200
2025-10-24 03:25:49,user_4017,article_110,200
2025-04-17 16:14:34,,article_118,404
2025-07-22 06:58:57,user_1510,article_126,200
2025-11-25 21:08:06,user_4532,article_130,200
2025-12-17 16:09:34,user_1505,article_112,200
2025-03-05 04:12:24,user_4647,article_112,200
2025-03-11 16:20:31,user_2489,article_121,404
2025-10-30 13:49:50,user_1049,article_145,404
2025-03-16 07:57:53,user_4954,article_134,200
2025-05-02 23:00:54,user_477,article_129,200
2025-02-09 03:21:14,user_420,article_125,200
2025-04-30 17:35:44,user_1269,article_139,200
2025-03-11 22:43:03,user_4917,article_136,200
2025-01-01 10:17:09,user_4652,article_122,200
2025-03-10 20:14:54,user_2675,article_138,200
2025-09-04 16:17:03,user_3993,article_126,200
2025-08-15 07:11:43,user_4444,article_102,200
2025-03-25 09:43:51,user_724,article_148,200
2025-08-21 22:57:22,user_1908,article_117,200
2025-05-03 11:32:58,user_2480,article_147,200
2025-03-02 11:53:09,,article_130,200
2025-09-09 15:56:20,user_3745,article_102,200
2025-10-19 12:20:30,user_2961,article_106,200
2025-05-31 14:28:53,user_3206,article_146,500
2025-04-14 20:24:17,user_3571,article_108,404
2025-09-30 09:31:36,user_2049,article_133,200
2025-03-28 01:58:59,user_2810,article_115,200
2025-09-01 00:23:38,user_4180,article_140,200
2025-12-20 13:31:16,user_4026,article_132,200
2025-03-23 16:47:50,user_1792,article_129,200
2025-11-19 10:16:45,user_4416,article_148,200
2025-06-10 21:53:59,user_2075,article_138,200
2025-01-06 19:07:01,user_1702,article_140,200
2025-06-04 19:25:30,user_904,article_145,404
2025-08-06 11:29:20,user_3945,article_136,200
2025-04-12 03:33:21,user_526,article_123,200
2025-12-30 10:19:19,user_1658,article_111,200
2025-07-20 02:01:51,user_4287,article_109,200
2025-07-17 07:59:08,user_2252,article_106,200
2025-12-25 00:00:24,user_3095,article_108,200
2025-05-07 12:00:04,user_3577,article_147,200
2025-03-02 11:22:51,user_3254,article_116,200
2025-06-13 13:55:18,user_2075,article_141,200
2025-07-15 13:04:56,user_3966,article_136,200
2025-11-23 04:20:45,user_182,article_136,200
2025-10-30 07:57:16,user_1553,article_136,404
2025-05-23 21:36:13,user_2173,article_127,200
2025-01-05 17:08:01,user_2364,article_106,200
2025-08-26 14:58:55,user_2733,article_129,500
2025-06-17 05:55:10,,article_129,200
2025-08-07 21:48:14,user_4461,article_120,200
2025-05-21 18:03:02,user_1725,article_119,404
2025-03-01 11:03:05,user_1898,article_109,200
2025-01-22 13:20:01,user_4104,article_114,200
2025-11-06 05:24:03,user_975,article_145,200
2025-12-30 09:53:30,user_1698,article_112,200
2025-03-02 14:08:10,user_3256,article_108,200
2025-01-03 04:04:44,user_56,article_104,200
2025-01-02 03:21:00,user_4051,article_108,200
2025-08-18 19:47:34,user_4361,article_130,404
2025-04-13 02:34:32,user_2244,article_135,200
2025-11-28 10:53:17,,article_139,200
2025-01-29 10:05:39,user_110,article_120,200
2025-01-23 21:54:17,user_4685,article_137,200
2025-10-11 23:15:51,user_2002,article_114,200
2025-04-11 08:55:03,user_2374,article_126,200
2025-05-09 18:38:01,user_262,article_127,200
2025-05-13 12:19:48,user_4849,article_108,200
2025-12-14 15:11:46,user_3658,article_112,200
2025-10-18 05:53:26,user_462,article_145,404
2025-03-24 12:25:43,user_2860,article_106,200
2025-04-16 21:16:58,user_449,article_128,200
2025-09-25 09:05:03,user_19,article_134,200
2025-07-02 08:23:59,user_2343,article_122,200
2025-07-30 17:50:57,user_3436,article_130,200
2025-09-14 09:26:05,user_1796,article_113,200
2025-01-19 03:03:12,user_2022,article_101,200
2025-02-21 04:39:06,user_2447,article_106,200
2025-10-20 07:30:14,user_3787,article_101,404
2025-04-16 20:10:06,user_2806,article_129,404
2025-09-15 06:42:44,user_673,article_146,200
2025-09-29 08:11:34,user_355,article_140,200
2025-02-18 19:39:39,,article_126,200
2025-05-02 11:32:53,user_3491,article_140,200
2025-06-13 00:13:08,user_2334,article_111,500
2025-05-28 12:28:38,user_168,article_124,200
2025-05-12 06:49:01,,article_136,500
2025-06-26 15:21:14,user_1292,article_117,404
2025-11-25 17:11:16,,article_131,200
2025-07-13 21:36:17,user_1989,article_146,200
2025-05-30 04:26:18,user_752,article_122,200
2025-08-28 03:08:23,user_3714,article_134,200
2025-01-15 15:49:47,user_1921,article_136,500
2025-11-29 10:46:00,user_2049,article_116,200
2025-01-08 23:29:35,user_3061,article_119,200
2025-01-16 16:14:24,user_1836,article_102,500
2025-04-15 10:26:20,user_1562,article_126,500
2025-12-04 23:21:25,user_2750,article_142,200
2025-04-07 17:40:24,user_814,article_114,200
2025-09-26 19:20:35,user_2591,article_106,200
2025-12-25 09:26:27,user_2686,article_141,404
2025-08-09 08:33:15,user_527,article_120,200
2025-05-22 13:38:21,,article_133,200
2025-10-01 02:20:49,user_315,article_145,200
2025-03-13 21:45:21,user_498,article_110,404
2025-06-08 22:51:27,user_4844,article_125,200
2025-06-23 17:50:38,user_4278,article_129,200
2025-05-14 18:18:35,user_3572,article_119,200
2025-03-14 02:29:42,user_3472,article_125,200
2025-12-05 23:49:40,user_4850,article_136,404
2025-01-09 17:38:19,user_4881,article_116,200
2025-05-19 20:54:56,user_1505,article_114,200
2025-08-12 06:30:32,user_3053,article_117,200
2025-12-28 12:48:07,user_2828,article_128,200
2025-10-28 02:31:11,user_2808,article_105,200
2025-02-25 07:32:57,user_4307,article_126,200
2025-01-22 03:03:53,,article_109,500
2025-02-19 14:47:30,user_4801,article_146,200
2025-04-17 07:43:40,user_4772,article_145,200
2025-05-16 12:05:35,user_4704,article_102,200
2025-07-24 14:24:50,user_268,article_147,200
2025-04-06 05:05:58,user_1793,article_110,500
2025-04-01 03:48:12,user_871,article_113,200
2025-03-26 19:19:10,user_4006,article_143,404
2025-09-12 11:31:37,user_2364,article_104,500
2025-03-06 14:44:27,user_995,article_116,404
2025-01-26 03:41:39,user_1050,article_112,200
2025-08-05 16:16:25,user_2230,article_113,200
2025-06-25 20:42:43,user_2696,article_121,200
2025-02-17 09:06:52,user_1990,article_106,200
2025-04-02 21:51:12,user_3106,article_103,200
2025-12-10 22:16:08,user_580,article_102,200
2025-12-30 15:27:04,user_1945,article_103,200
2025-05-28 17:57:08,user_1548,article_103,200
2025-09-09 08:58:41,user_95,article_128,200
2025-01-29 11:19:45,user_2724,article_105,500
2025-06-28 03:41:44,,article_144,200
2025-12-07 14:19:02,user_2668,article_106,200
2025-03-14 09:56:14,user_3242,article_137,404
2025-10-27 22:09:58,user_1628,article_128,200
2025-04-30 21:47:36,user_4258,article_141,200
2025-11-05 21:31:53,user_302,article_131,200
2025-12-30 14:39:32,user_3656,article_135,200
2025-11-22 07:22:34,user_2804,article_127,200
2025-12-05 00:33:26,user_968,article_134,200
2025-12-11 13:58:36,user_1746,article_116,200
2025-12-25 15:51:05,user_4800,article_117,200
2025-04-08 22:22:48,user_3349,article_145,200
2025-08-06 19:19:06,user_4371,article_137,200
2025-10-28 21:17:56,user_4976,article_104,200
2025-11-16 18:04:26,user_1693,article_140,500
2025-08-21 04:36:16,user_860,article_114,200
2025-05-17 09:03:02,user_1705,article_107,200
2025-12-21 17:32:19,user_4814,article_141,200
2025-12-15 04:03:03,user_3657,article_128,200
2025-08-28 16:22:39,user_1547,article_128,200
2025-01-31 03:51:08,user_2965,article_130,200
2025-02-06 04:00:43,user_953,article_129,200
2025-02-22 06:34:22,user_3463,article_124,200
2025-01-24 09:28:39,user_3612,article_118,200
2025-12-21 10:46:14,user_4220,article_118,200
2025-02-25 21:45:26,user_4207,article_129,500
2025-08-10 04:37:41,user_4251,article_144,200
2025-02-07 16:25:10,user_3599,article_133,200
2025-12-07 02:26:41,user_494,article_118,500
2025-12-16 02:33:22,user_4042,article_124,200
2025-12-30 15:07:21,user_1042,article_111,200
2025-01-11 14:02:33,user_3911,article_115,200
2025-07-22 19:13:34,user_1134,article_135,500
2025-04-07 02:34:08,user_4112,article_113,200
2025-06-19 14:03:44,user_12,article_147,200
2025-12-21 13:41:13,user_2846,article_127,200
2025-05-07 11:25:34,user_863,article_139,200
2025-10-25 02:36:11,user_1434,article_120,200
2025-04-29 09:40:46,user_660,article_114,200
2025-06-10 20:43:42,user_2087,article_139,200
2025-11-21 16:54:27,user_618,article_115,200
2025-09-10 07:36:46,user_2153,article_148,200
2025-01-04 09:08:06,user_3960,article_117,200
2025-04-17 00:10:59,user_3873,article_122,200
2025-01-15 07:57:15,user_2291,article_111,200
2025-11-27 03:14:50,user_3936,article_142,200
2025-02-10 01:16:11,user_3541,article_111,200
2025-08-14 02:17:01,user_1126,article_133,200
2025-07-21 10:27:15,user_3173,article_124,200
2025-05-24 04:43:09,user_1099,article_112,200
2025-12-13 12:51:40,,article_127,200
2025-10-10 19:35:28,user_1886,article_111,200
2025-05-26 11:25:21,user_153,article_113,200
2025-08-07 21:21:04,user_2348,article_129,200
2025-10-06 17:59:37,user_1306,article_102,200
2025-10-04 10:24:52,user_2259,article_145,200
2025-09-16 10:20:58,user_2419,article_145,200
2025-07-14 16:43:21,user_4975,article_109,200
2025-04-19 22:00:42,user_4965,article_111,404
2025-08-16 18:43:44,user_2677,article_113,200
2025-06-21 14:05:48,user_1046,article_118,200
2025-06-29 20:34:46,user_2768,article_147,404
2025-09-12 07:17:02,user_4140,article_145,200
2025-07-05 11:24:39,user_1840,article_142,200
2025-01-30 22:50:43,,article_125,200
2025-05-12 06:25:19,user_2459,article_122,200
2025-06-09 15:32:04,user_1259,article_136,200
2025-06-12 10:31:27,user_4904,article_145,200
2025-10-02 19:55:30,user_3544,article_107,200
2025-06-25 04:45:27,user_1882,article_121,200
2025-06-05 05:40:24,user_1204,article_116,500
2025-01-18 03:45:58,user_3336,article_136,200
2025-10-03 10:35:50,user_764,article_121,500
2025-03-26 08:01:23,user_2146,article_104,200
2025-05-14 07:24:29,user_2246,article_144,200
2025-10-31 07:50:24,user_4021,article_114,200
2025-11-17 15:53:37,user_3919,article_109,404
2025-06-13 17:57:22,user_4862,article_143,200
2025-09-17 21:05:42,user_1006,article_119,200
2025-07-01 18:41:25,user_1212,article_116,200
2025-11-23 15:23:04,user_2355,article_141,200
2025-08-07 14:10:12,user_2030,article_124,500
2025-01-05 15:53:04,user_1826,article_105,500
2025-09-08 14:30:17,user_3261,article_114,200
2025-03-13 06:26:44,,article_128,200
2025-10-27 12:59:10,user_4394,article_125,200
2025-11-03 10:49:38,user_576,article_132,200
2025-05-15 14:42:26,user_1590,article_134,200
2025-08-23 05:59:12,,article_117,200
2025-03-18 23:53:56,user_3311,article_101,200
2025-05-24 16:17:51,user_650,article_137,200
2025-08-12 08:27:40,user_3849,article_139,200
2025-11-24 20:44:12,user_940,article_102,200
2025-01-31 05:10:12,user_2415,article_142,200
2025-03-25 00:27:30,user_4092,article_116,200
2025-02-07 01:45:48,user_426,article_101,200
2025-09-19 04:54:20,user_983,article_112,200
2025-08-10 10:03:51,user_4708,article_122,200
2025-08-21 13:35:48,user_3567,article_107,200
2025-05-03 10:19:21,user_3643,article_109,200
2025-02-21 04:49:44,user_4962,article_109,200
2025-05-31 07:02:38,user_3063,article_144,200
2025-02-04 09:32:16,user_804,article_115,200
2025-10-23 22:07:01,user_2250,article_148,200
2025-02-28 13:31:02,user_3426,article_137,200
2025-10-06 10:00:52,,article_122,200
2025-03-07 14:20:31,user_4620,article_118,200
2025-06-07 19:32:53,,article_123,200
2025-04-22 10:14:44,user_2081,article_117,200
2025-08-13 20:39:08,user_1532,article_125,200
2025-02-22 11:51:50,user_4622,article_102,404
2025-03-09 07:41:20,,article_115,404
2025-03-29 21:23:40,user_2709,article_140,200
2025-11-27 11:16:48,,article_135,200
2025-07-14 06:10:35,user_3873,article_143,200
2025-12-08 11:20:48,user_3679,article_130,200
2025-07-01 05:11:53,user_3875,article_136,200
2025-10-26 22:34:55,user_3095,article_113,200
2025-12-07 00:12:48,user_868,article_113,200
2025-09-15 18:53:43,user_3274,article_129,200
2025-05-24 13:24:05,,article_112,200
2025-10-03 01:28:55,,article_137,200
2025-10-06 11:34:14,user_2056,article_121,200
2025-02-27 16:36:54,user_3577,article_119,200
2025-01-26 00:03:44,user_457,article_122,200
2025-09-13 03:34:50,user_4610,article_149,200
2025-02-28 05:49:17,user_215,article_110,200
2025-07-17 04:04:11,user_3294,article_103,200
2025-11-18 00:17:21,user_2565,article_149,200
2025-06-29 14:18:28,,article_134,200
2025-04-17 15:29:57,user_1928,article_145,200
2025-11-04 19:44:42,user_3712,article_105,200
2025-02-18 08:27:35,user_1680,article_147,200
2025-04-07 07:39:54,,article_105,500
2025-12-03 10:16:58,,article_143,200
2025-03-25 14:34:17,user_2616,article_138,200
2025-07-07 20:53:34,,article_120,200
2025-10-21 13:36:28,user_779,article_102,404
2025-06-26 13:21:33,user_3266,article_130,200
2025-04-06 07:43:09,,article_144,200
2025-12-11 10:39:57,user_2894,article_118,200
2025-01-06 08:44:46,,article_125,200
2025-09-11 01:58:43,user_706,article_112,200
2025-01-12 01:48:50,,article_110,200
2025-12-02 08:14:51,user_4072,article_128,200
2025-06-12 04:23:02,user_2324,article_145,404
2025-12-30 22:59:08,user_737,article_146,500
2025-01-23 22:55:40,user_1573,article_134,200
2025-01-11 06:08:27,user_1956,article_122,200
2025-02-11 05:43:15,user_3791,article_144,200
2025-06-10 01:29:07,user_3009,article_129,200
2025-06-10 13:20:56,user_2332,article_113,200
2025-12-21 05:22:17,user_3226,article_105,200
2025-04-25 02:50:24,user_3260,article_113,200
2025-02-15 09:34:58,user_4128,article_125,500
2025-06-18 09:06:17,user_2951,article_125,200
2025-10-15 17:59:38,user_2530,article_114,404
2025-08-01 02:08:06,user_3037,article_139,200
2025-06-15 14:41:25,user_3282,article_114,200
2025-09-09 11:27:52,user_4141,article_137,200
2025-12-27 02:41:07,user_288,article_141,200
2025-07-29 06:35:24,user_4802,article_141,200
2025-01-18 05:33:34,user_1483,article_107,200
2025-05-17 20:01:54,user_3067,article_116,200
2025-02-01 05:33:36,user_4983,article_112,200
2025-02-16 20:26:48,user_1458,article_114,200
2025-07-30 10:43:46,user_2013,article_123,200
2025-11-23 02:24:38,user_959,article_119,500
2025-10-10 16:11:00,,article_108,200
2025-10-22 23:48:06,user_902,article_104,404
2025-07-20 13:10:58,user_485,article_117,404
2025-04-19 07:14:02,user_2400,article_119,500
2025-06-06 07:02:07,user_4645,article_101,200
2025-03-15 22:19:22,user_360,article_109,200
2025-01-04 09:52:37,user_76,article_128,200
2025-01-27 21:21:56,user_341,article_148,200
2025-12-24 18:08:21,user_2586,article_123,200
2025-09-29 08:04:05,,article_124,404
2025-09-17 17:54:32,user_2702,article_102,200
2025-05-02 22:44:43,user_4972,article_116,200
2025-01-21 03:07:33,user_2341,article_129,200
2025-06-21 06:29:07,user_4063,article_116,200
2025-02-09 04:31:44,user_1676,article_126,404
2025-06-21 04:10:57,user_1331,article_126,200
2025-08-11 12:15:05,user_545,article_122,500
2025-07-02 21:17:45,user_4467,article_145,200
2025-07-18 05:39:12,user_3846,article_120,200
2025-08-31 12:21:22,,article_134,200
2025-12-12 10:04:01,user_4778,article_130,200
2025-11-16 11:22:29,user_671,article_118,404
2025-08-09 23:37:16,user_885,article_139,200
2025-12-01 17:39:18,user_4080,article_142,500
2025-01-09 13:06:16,user_2310,article_117,200
2025-09-25 03:26:02,user_2991,article_140,200
2025-07-26 20:26:05,user_1661,article_101,200
2025-12-18 06:22:28,user_4873,article_106,200
2025-12-31 07:30:26,user_2437,article_145,200
2025-05-09 04:04:25,user_2363,article_142,200
2025-09-16 20:47:12,user_4850,article_130,200
2025-05-24 03:15:53,user_3775,article_119,200
2025-04-03 00:32:22,user_205,article_147,200
2025-09-18 05:27:50,user_200,article_106,200
2025-02-20 22:28:42,user_1232,article_127,200
2025-12-03 02:38:17,user_2916,article_104,200
2025-04-18 05:01:08,user_731,article_144,200
2025-12-25 03:53:54,user_2236,article_135,200
2025-10-16 17:34:36,user_1222,article_148,200
2025-03-19 05:08:48,user_3601,article_131,200
2025-12-14 20:56:06,user_2462,article_140,500
2025-04-24 13:31:29,user_3966,article_126,200
2025-10-27 01:27:19,user_4726,article_126,200
2025-06-29 12:49:37,user_4893,article_108,200
2025-11-16 18:54:28,user_4118,article_118,200
2025-04-14 20:39:55,user_1028,article_148,200
2025-10-03 01:29:17,user_3200,article_120,200
2025-05-20 00:47:57,user_2157,article_134,500
2025-10-25 20:47:20,user_140,article_120,200
2025-06-10 00:59:45,,article_104,200
2025-09-15 12:35:19,user_4363,article_128,200
2025-08-06 08:30:11,user_4803,article_140,200
2025-12-04 10:15:20,user_1196,article_119,200
2025-01-23 23:16:23,user_4390,article_138,200
2025-09-15 13:40:45,user_1256,article_138,200
2025-01-09 15:34:01,user_3239,article_145,200
